"}CellSecurity_ЗВК_Нотариус","N","5"
"}CellSecurity_ЗВК_Нотариус","Виды работ_услуг","6"
"}CellSecurity_ЗВК_Нотариус","Значения Нотариальные услуги","7"
"}CellSecurity_ЗВК_Нотариус","}Groups","8"
"}CellSecurity_ЗВК_Нотариус_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Нотариус_Ввод","Год","2"
"}CellSecurity_ЗВК_Нотариус_Ввод","Подразделения_ЗВК_Нотариус","3"
"}CellSecurity_ЗВК_Нотариус_Ввод","N","4"
"}CellSecurity_ЗВК_Нотариус_Ввод","Виды работ_услуг","5"
"}CellSecurity_ЗВК_Нотариус_Ввод","Значения Нотариальные услуги","6"
"}CellSecurity_ЗВК_Нотариус_Ввод","}Groups","7"
"}CellSecurity_ЗВК_Обучение","Версия","1"
"}CellSecurity_ЗВК_Обучение","Тип данных","2"
"}CellSecurity_ЗВК_Обучение","Год","3"
"}CellSecurity_ЗВК_Обучение","ЦФО_ОД","4"
"}CellSecurity_ЗВК_Обучение","N","5"
"}CellSecurity_ЗВК_Обучение","Значения Обучение","6"
"}CellSecurity_ЗВК_Обучение","}Groups","7"
"}CellSecurity_ЗВК_Обучение_","Версия","1"
"}CellSecurity_ЗВК_Обучение_","Тип данных","2"
"}CellSecurity_ЗВК_Обучение_","Год","3"
"}CellSecurity_ЗВК_Обучение_","ЦФО_ЗВК","4"
"}CellSecurity_ЗВК_Обучение_","N","5"
"}CellSecurity_ЗВК_Обучение_","Значения Обучение","6"
"}CellSecurity_ЗВК_Обучение_","}Groups","7"
"}CellSecurity_ЗВК_Обязательное обучение_АДМ_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Обязательное обучение_АДМ_Ввод","Год","2"
"}CellSecurity_ЗВК_Обязательное обучение_АДМ_Ввод","Подразделения_R1090800","3"
"}CellSecurity_ЗВК_Обязательное обучение_АДМ_Ввод","N","4"
"}CellSecurity_ЗВК_Обязательное обучение_АДМ_Ввод","Значения Обязательное обучение","5"
"}CellSecurity_ЗВК_Обязательное обучение_АДМ_Ввод","}Groups","6"
"}CellSecurity_ЗВК_Обязательное обучение_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Обязательное обучение_Ввод","Год","2"
"}CellSecurity_ЗВК_Обязательное обучение_Ввод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Обязательное обучение_Ввод","N","4"
"}CellSecurity_ЗВК_Обязательное обучение_Ввод","Значения Обязательное обучение","5"
"}CellSecurity_ЗВК_Обязательное обучение_Ввод","}Groups","6"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","Тип данных","1"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","Год","2"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","ЦФО_ЗВК","4"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","N","5"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","ЗВК_Обуч_Типы_Заявок","6"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","Значения Обязательное обучение","7"
"}CellSecurity_ЗВК_Обязательное обучение_Свод","}Groups","8"
"}CellSecurity_ЗВК_Перевод","Версия","1"
"}CellSecurity_ЗВК_Перевод","Тип данных","2"
"}CellSecurity_ЗВК_Перевод","Год","3"
"}CellSecurity_ЗВК_Перевод","ЦФО_ОД","4"
"}CellSecurity_ЗВК_Перевод","N","5"
"}CellSecurity_ЗВК_Перевод","Язык","6"
"}CellSecurity_ЗВК_Перевод","Виды работ_услуг","7"
"}CellSecurity_ЗВК_Перевод","Значения Переводы","8"
"}CellSecurity_ЗВК_Перевод","}Groups","9"
"}CellSecurity_ЗВК_Перевод_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Перевод_Ввод","Год","2"
"}CellSecurity_ЗВК_Перевод_Ввод","Подразделения_ЗВК_Перевод","3"
"}CellSecurity_ЗВК_Перевод_Ввод","N","4"
"}CellSecurity_ЗВК_Перевод_Ввод","Язык","5"
"}CellSecurity_ЗВК_Перевод_Ввод","Виды работ_услуг","6"
"}CellSecurity_ЗВК_Перевод_Ввод","Значения Переводы","7"
"}CellSecurity_ЗВК_Перевод_Ввод","}Groups","8"
"}CellSecurity_ЗВК_Повышение квалификации_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Повышение квалификации_Ввод","Год","2"
"}CellSecurity_ЗВК_Повышение квалификации_Ввод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Повышение квалификации_Ввод","N","4"
"}CellSecurity_ЗВК_Повышение квалификации_Ввод","Значения Повышение квалификации","5"
"}CellSecurity_ЗВК_Повышение квалификации_Ввод","}Groups","6"
"}CellSecurity_ЗВК_Повышение квалификации_Свод","Тип данных","1"
"}CellSecurity_ЗВК_Повышение квалификации_Свод","Год","2"
"}CellSecurity_ЗВК_Повышение квалификации_Свод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Повышение квалификации_Свод","ЦФО_ЗВК","4"
"}CellSecurity_ЗВК_Повышение квалификации_Свод","N","5"
"}CellSecurity_ЗВК_Повышение квалификации_Свод","Значения Повышение квалификации","6"
"}CellSecurity_ЗВК_Повышение квалификации_Свод","}Groups","7"
"}CellSecurity_ЗВК_Почта","Версия","1"
"}CellSecurity_ЗВК_Почта","Тип данных","2"
"}CellSecurity_ЗВК_Почта","Год","3"
"}CellSecurity_ЗВК_Почта","Виды работ_услуг","4"
"}CellSecurity_ЗВК_Почта","ЦФО_ОД","5"
"}CellSecurity_ЗВК_Почта","N","6"
"}CellSecurity_ЗВК_Почта","Значения Почта","7"
"}CellSecurity_ЗВК_Почта","}Groups","8"
"}CellSecurity_ЗВК_Почта_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Почта_Ввод","Год","2"
"}CellSecurity_ЗВК_Почта_Ввод","Виды работ_услуг","3"
"}CellSecurity_ЗВК_Почта_Ввод","Подразделения_ЗВК_Почта","4"
"}CellSecurity_ЗВК_Почта_Ввод","N","5"
"}CellSecurity_ЗВК_Почта_Ввод","Значения Почта","6"
"}CellSecurity_ЗВК_Почта_Ввод","}Groups","7"
"}CellSecurity_ЗВК_Пропуска","Версия","1"
"}CellSecurity_ЗВК_Пропуска","Тип данных","2"
"}CellSecurity_ЗВК_Пропуска","Год","3"
"}CellSecurity_ЗВК_Пропуска","Виды работ_услуг","4"
"}CellSecurity_ЗВК_Пропуска","ЦФО_ОД","5"
"}CellSecurity_ЗВК_Пропуска","N","6"
"}CellSecurity_ЗВК_Пропуска","Значения Пропуска","7"
"}CellSecurity_ЗВК_Пропуска","}Groups","8"
"}CellSecurity_ЗВК_Пропуска_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Пропуска_Ввод","Год","2"
"}CellSecurity_ЗВК_Пропуска_Ввод","Виды работ_услуг","3"
"}CellSecurity_ЗВК_Пропуска_Ввод","Подразделения_ЗВК_Пропуска","4"
"}CellSecurity_ЗВК_Пропуска_Ввод","N","5"
"}CellSecurity_ЗВК_Пропуска_Ввод","Значения Пропуска","6"
"}CellSecurity_ЗВК_Пропуска_Ввод","}Groups","7"
"}CellSecurity_ЗВК_Регламент сбора данных","Тип данных","1"
"}CellSecurity_ЗВК_Регламент сбора данных","Год","2"
"}CellSecurity_ЗВК_Регламент сбора данных","Перечень бюджетов","3"
"}CellSecurity_ЗВК_Регламент сбора данных","Регламент","4"
"}CellSecurity_ЗВК_Регламент сбора данных","}Groups","5"
"}CellSecurity_ЗВК_Семинары_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Семинары_Ввод","Год","2"
"}CellSecurity_ЗВК_Семинары_Ввод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Семинары_Ввод","N","4"
"}CellSecurity_ЗВК_Семинары_Ввод","Значения Семинары","5"
"}CellSecurity_ЗВК_Семинары_Ввод","}Groups","6"
"}CellSecurity_ЗВК_Семинары_Свод","Тип данных","1"
"}CellSecurity_ЗВК_Семинары_Свод","Год","2"
"}CellSecurity_ЗВК_Семинары_Свод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Семинары_Свод","ЦФО_ЗВК","4"
"}CellSecurity_ЗВК_Семинары_Свод","N","5"
"}CellSecurity_ЗВК_Семинары_Свод","Значения Семинары","6"
"}CellSecurity_ЗВК_Семинары_Свод","}Groups","7"
"}CellSecurity_ЗВК_ТМЦ","Версия","1"
"}CellSecurity_ЗВК_ТМЦ","Тип данных","2"
"}CellSecurity_ЗВК_ТМЦ","Год","3"
"}CellSecurity_ЗВК_ТМЦ","Валюта","4"
"}CellSecurity_ЗВК_ТМЦ","ЦФО_ОД","5"
"}CellSecurity_ЗВК_ТМЦ","N","6"
"}CellSecurity_ЗВК_ТМЦ","Значения ТМЦ","7"
"}CellSecurity_ЗВК_ТМЦ","}Groups","8"
"}CellSecurity_ЗВК_ТМЦ_N","Версия","1"
"}CellSecurity_ЗВК_ТМЦ_N","Тип данных","2"
"}CellSecurity_ЗВК_ТМЦ_N","Год","3"
"}CellSecurity_ЗВК_ТМЦ_N","Валюта","4"
"}CellSecurity_ЗВК_ТМЦ_N","ЦФО_ОД","5"
"}CellSecurity_ЗВК_ТМЦ_N","N_TMC","6"
"}CellSecurity_ЗВК_ТМЦ_N","Значения ТМЦ","7"
"}CellSecurity_ЗВК_ТМЦ_N","}Groups","8"
"}CellSecurity_ЗВК_ТМЦ_N1","Версия","1"
"}CellSecurity_ЗВК_ТМЦ_N1","Тип данных","2"
"}CellSecurity_ЗВК_ТМЦ_N1","Год","3"
"}CellSecurity_ЗВК_ТМЦ_N1","Валюта","4"
"}CellSecurity_ЗВК_ТМЦ_N1","ЦФО ОД","5"
"}CellSecurity_ЗВК_ТМЦ_N1","N_TMC","6"
"}CellSecurity_ЗВК_ТМЦ_N1","Значения ТМЦ","7"
"}CellSecurity_ЗВК_ТМЦ_N1","}Groups","8"
"}CellSecurity_ЗВК_ТМЦ_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_ТМЦ_Ввод","Год","2"
"}CellSecurity_ЗВК_ТМЦ_Ввод","Подразделения_ЗВК_ТМЦ","3"
"}CellSecurity_ЗВК_ТМЦ_Ввод","N","4"
"}CellSecurity_ЗВК_ТМЦ_Ввод","Валюта","5"
"}CellSecurity_ЗВК_ТМЦ_Ввод","Значения_ТМЦ","6"
"}CellSecurity_ЗВК_ТМЦ_Ввод","}Groups","7"
"}CellSecurity_ЗВК_ТМЦ_Свод","Тип данных","1"
"}CellSecurity_ЗВК_ТМЦ_Свод","Год","2"
"}CellSecurity_ЗВК_ТМЦ_Свод","Подразделения_ЗВК_ТМЦ","3"
"}CellSecurity_ЗВК_ТМЦ_Свод","ЦФО_ЗВК","4"
"}CellSecurity_ЗВК_ТМЦ_Свод","N","5"
"}CellSecurity_ЗВК_ТМЦ_Свод","Валюта","6"
"}CellSecurity_ЗВК_ТМЦ_Свод","Значения_ТМЦ","7"
"}CellSecurity_ЗВК_ТМЦ_Свод","}Groups","8"
"}CellSecurity_ЗВК_ТМЦ IT","Версия","1"
"}CellSecurity_ЗВК_ТМЦ IT","Тип данных","2"
"}CellSecurity_ЗВК_ТМЦ IT","Год","3"
"}CellSecurity_ЗВК_ТМЦ IT","Валюта","4"
"}CellSecurity_ЗВК_ТМЦ IT","ЦФО_ОД","5"
"}CellSecurity_ЗВК_ТМЦ IT","N","6"
"}CellSecurity_ЗВК_ТМЦ IT","Значения ТМЦ","7"
"}CellSecurity_ЗВК_ТМЦ IT","}Groups","8"
"}CellSecurity_ЗВК_ТМЦ IT_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_ТМЦ IT_Ввод","Год","2"
"}CellSecurity_ЗВК_ТМЦ IT_Ввод","Подразделения_ЗВК_ТМЦ","3"
"}CellSecurity_ЗВК_ТМЦ IT_Ввод","N","4"
"}CellSecurity_ЗВК_ТМЦ IT_Ввод","Валюта","5"
"}CellSecurity_ЗВК_ТМЦ IT_Ввод","Значения_ТМЦ","6"
"}CellSecurity_ЗВК_ТМЦ IT_Ввод","}Groups","7"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","Тип данных","1"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","Год","2"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","Подразделения_ЗВК_ТМЦ","3"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","ЦФО_ЗВК","4"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","N","5"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","Валюта","6"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","Значения_ТМЦ","7"
"}CellSecurity_ЗВК_ТМЦ IT_Свод","}Groups","8"
"}CellSecurity_ЗВК_Тренажерная подготовка_Ввод","Тип данных","1"
"}CellSecurity_ЗВК_Тренажерная подготовка_Ввод","Год","2"
"}CellSecurity_ЗВК_Тренажерная подготовка_Ввод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Тренажерная подготовка_Ввод","N","4"
"}CellSecurity_ЗВК_Тренажерная подготовка_Ввод","Значения Тренажерная подготовка","5"
"}CellSecurity_ЗВК_Тренажерная подготовка_Ввод","}Groups","6"
"}CellSecurity_ЗВК_Тренажерная подготовка_Свод","Тип данных","1"
"}CellSecurity_ЗВК_Тренажерная подготовка_Свод","Год","2"
"}CellSecurity_ЗВК_Тренажерная подготовка_Свод","Подразделения_ЗВК","3"
"}CellSecurity_ЗВК_Тренажерная подготовка_Свод","ЦФО_ЗВК","4"
"}CellSecurity_ЗВК_Тренажерная подготовка_Свод","N","5"
"}CellSecurity_ЗВК_Тренажерная подготовка_Свод","Значения Тренажерная подготовка","6"
"}CellSecurity_ЗВК_Тренажерная подготовка_Свод","}Groups","7"
"}CellSecurity_ИНВ_Внесение корректировки","Год","1"
"}CellSecurity_ИНВ_Внесение корректировки","Пользователь системы","2"
"}CellSecurity_ИНВ_Внесение корректировки","Номер корректировки","3"
"}CellSecurity_ИНВ_Внесение корректировки","Значение внесения корректировки","4"
"}CellSecurity_ИНВ_Внесение корректировки","}Groups","5"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","Год","1"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","Подразделения","2"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","ЦФО","3"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","Статус ПЗ","4"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","ID ПЗ","5"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","N Корректировка","6"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","Реестр номеров","7"
"}CellSecurity_ИНВ_Корректировка_НомерПЗ_корр 2","}Groups","8"
"}CellSecurity_ИНВ_НомерПЗ_корр Подр 2","Год","1"
"}CellSecurity_ИНВ_НомерПЗ_корр Подр 2","Подразделения","2"
"}CellSecurity_ИНВ_НомерПЗ_корр Подр 2","N","3"
"}CellSecurity_ИНВ_НомерПЗ_корр Подр 2","Регламент согласования","4"
"}CellSecurity_ИНВ_НомерПЗ_корр Подр 2","Реестр номеров","5"
"}CellSecurity_ИНВ_НомерПЗ_корр Подр 2","}Groups","6"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО 2","Год","1"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО 2","ЦФО","2"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО 2","ID ПЗ","3"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО 2","Регламент согласования","4"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО 2","Реестр номеров","5"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО 2","}Groups","6"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Лог 2","Год","1"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Лог 2","ЦФО","2"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Лог 2","ID ПЗ","3"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Лог 2","N","4"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Лог 2","Лог ПЗ","5"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Лог 2","}Groups","6"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы","Год","1"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы","ЦФО","2"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы","ID_ПЗ","3"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы","Регламент согласования","4"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы","Реестр номеров","5"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы","Значения статусы","6"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы","}Groups","7"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы 2","Год","1"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы 2","ЦФО","2"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы 2","ID ПЗ","3"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы 2","Регламент согласования","4"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы 2","Реестр номеров","5"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы 2","Значения статусы","6"
"}CellSecurity_ИНВ_НомерПЗ_корр ЦФО Статусы 2","}Groups","7"
"}CellSecurity_ИНВ_НомерПЗ Подр","Год","1"
"}CellSecurity_ИНВ_НомерПЗ Подр","Подразделения","2"
"}CellSecurity_ИНВ_НомерПЗ Подр","N","3"
"}CellSecurity_ИНВ_НомерПЗ Подр","Регламент согласования","4"
"}CellSecurity_ИНВ_НомерПЗ Подр","Пользователь","5"
"}CellSecurity_ИНВ_НомерПЗ Подр","Реестр номеров","6"
"}CellSecurity_ИНВ_НомерПЗ Подр","}Groups","7"
"}CellSecurity_ИНВ_НомерПЗ ЦФО","Год","1"
"}CellSecurity_ИНВ_НомерПЗ ЦФО","ЦФО ИД","2"
"}CellSecurity_ИНВ_НомерПЗ ЦФО","ID ПЗ","3"
"}CellSecurity_ИНВ_НомерПЗ ЦФО","Регламент согласования","4"
"}CellSecurity_ИНВ_НомерПЗ ЦФО","Пользователь","5"
"}CellSecurity_ИНВ_НомерПЗ ЦФО","Реестр номеров","6"
"}CellSecurity_ИНВ_НомерПЗ ЦФО","}Groups","7"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","Год","3"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","ID ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","Значение ПЗ","6"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","N Корректировка","7"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","Шапка ПЗ","8"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Описание и кор 2","}Groups","9"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","Год","3"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","ID ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","N","6"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","N Корректировка","8"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","Шапка ПЗ","9"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Стоимость и Сроки 2","}Groups","10"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","Год","3"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","ID ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","N","6"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","N Корректировка","8"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","Шапка ПЗ","9"
"}CellSecurity_ИНВ_ПЗ_Корректировка_Текущая ситуация 2","}Groups","10"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","Год","3"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","ID_ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","N","6"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","Шапка ПЗ","8"
"}CellSecurity_ИНВ_ПЗ_Нормативная док","}Groups","9"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","Год","3"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","ID ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","N","6"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","Шапка ПЗ","8"
"}CellSecurity_ИНВ_ПЗ_Нормативная документация","}Groups","9"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","Год","3"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","ID_ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","Значение ПЗ","6"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","Шапка ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Описание и кор","}Groups","8"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","Год","3"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","ID ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","Значение ПЗ","6"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","Шапка ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Описание и кор 2","}Groups","8"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","Год","3"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","ID_ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","N","6"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","Шапка ПЗ","8"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки","}Groups","9"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","Год","3"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","ID ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","N","6"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","Шапка ПЗ","8"
"}CellSecurity_ИНВ_ПЗ_Стоимость и Сроки 2","}Groups","9"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","Год","3"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","ID_ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","N","6"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","Шапка ПЗ","8"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация","}Groups","9"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","Версия","1"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","Тип данных","2"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","Год","3"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","ЦФО","4"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","ID ПЗ","5"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","N","6"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","Значение ПЗ","7"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","Шапка ПЗ","8"
"}CellSecurity_ИНВ_ПЗ_Текущая ситуация 2","}Groups","9"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","Год","1"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","ЦФО ИД","2"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","ID ПЗ","3"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","Регламент согласования","4"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","Пользователь","5"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","Нахождение","6"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","Стадия","7"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","Реестр номеров","8"
"}CellSecurity_ИНВ_ПЗ ЦФО Стадия","}Groups","9"
"}CellSecurity_ИНВ_ПП_ПаспортПроекта","Версия","1"
"}CellSecurity_ИНВ_ПП_ПаспортПроекта","Тип данных","2"
"}CellSecurity_ИНВ_ПП_ПаспортПроекта","Год","3"
"}CellSecurity_ИНВ_ПП_ПаспортПроекта","ЦФО ИД","4"
